transaction_hash,spending_transaction_hash,value_spent
69626bda48d49208ce639bcfeb45a35b9d75b0bb827895216c719331b42c328e,48ae1e00c72f6795970691a144e602912b34bfc439ee2bcef21cc65f48a5f732,62967.0
ba0ecab3ad7e998c9a2ed1a9c914aea1224f048d39a9cd3470143674e7d8c9cb,f927fb84a21431943d560a5eedf331462c35be0c2a3d7baa4f45b3d85567e7d6,62962.0
1ee7acabdcf80fd7f035c34d24eae8424b9bdc783be145d74fafb690621bfeca,ece3bdfe37f645c630f522209c58b34f968affecf305d23ddf67d9debdb18f3c,62957.0
c268be33e3f70d58a33af95ac1e16df2678eae954af12fb200da959ab7ee50a8,311f66240901380b778dc7d5e7bde4e228fb87c170f7cf69aefa061f028a021a,62948.0
aa05aa5ab659205c2416d81c1f6fc46b31cc868a60f354e041cd6cf4f148a158,36f91b7bafbc06ce6680522e8298001f0134112bb61a299718e4d863d5ea054d,62947.0
97800aa4e0a0c3f0650434190f94fad0b057eb76e25918cdf548f2872316aeef,012d709f3d5b1f19be4f9bbdfe33be74b986d6c8a958c7e2f6d889973ecc8626,62947.0
002cdd7b4baaed0ec34f86f87447587a631670f1d4ceaac72b25e4822f6d4a21,95df35499fa1eb0a77671b49e2bf92dbfd8f1fb2b633d6e759a35b9975c7545b,62947.0
740e21b3db2eda604544ffb201e68741cffd5e769e215bde51c7f723eef50d69,1eb768bf6ed3bec837e06c2cb960dd20a0a642683dda631fcd93bc30cc7158eb,62946.0
373bd2574c3311be0e479fb3d30c4b34443844206571edc6d62d541f36052e5b,9334c982054f126357bc6b60e53ece8926d8faf892d305d09f0f43b9e5751a8a,62946.0
b0d6973c790671aa2586a7fbcdd6de56cd1c80d46ccd05fba9b65a9235036f1e,638bd524cb3e4f5528f525bcf015d66c1c2d358a46d4e2d5e7606ee7942d8dab,62946.0
6e739d8003d5021eed16d3ae1f824b368ebfb2a710e5ed475010d9db14e27f5f,d6d42ae23541582c62b211dc9746b3b3639588a122aee73301e812483cd69f14,62946.0
5184e169ad6d1e8d16ccae05ac3ac1ccf8379f776b534530d838f5ecb57a97d4,cdd3d0a1469b818cb814f0f5e141120bd7bfe69ff7a68bd57da8376fc05244d5,62946.0
72e40d2d0e0db5487c17225b9c5dff45b2a01b37dab30d8ebf686f7fad02999d,3dbc4e4f05eb25e966b99326559206f826649d7715f19b7e142fba47406c4b59,62942.0
21f959433fec40e3fa4b712a71612fea3d26699e27ff352dd67103fc3cb5e355,988b4b6540a8111be0bed24fcedea6b2e1caa04fe74b071d78a960619112e67b,62942.0
fcbe97afda380f4e46866c866455871092c81f2307999d515616ef77a0a9d6eb,95f537baf6d43f369963c2cb0688e9e1d46f656a7bbad99ea15f261c45bf0f7f,62942.0
8187a5bdd9058b895a8cf748912663cfcdc8ec6eaf27856bd8a5c869f28b8c93,14bf8e041a11c568f0c2b9cf703b01607bd8cc2d61dbcee1f697e56d217c5c7d,62935.0
81904f0b9f461cfe58726535debaab94c91569d0c7b35d998177a79506961472,acf80e22a90c4c8219b907ce32963b692ff20ae24faa85e66a09ac868048ec1c,62932.0
8d888086ba5bee390baed93752ac7dc95cc9db9d227f188319fd89bfa0daefaf,3ab51da02a035adf4b368b627c8bda707a757032282d54db15083cd3e98cc5b5,62922.0
09a713f6efcca4ebdc8b33a1a15bdef42f6389d75e2ed68d19cca149d3b6c372,2b8798d4433d858d2cf88f9a3311ae405fe5efa39b4270a0dd773508717aec1d,62919.0
d8aa3dafe9c43d2982ede26104183b3e7a7b677ac2830a2bb5c82c817fd5c88d,5ea15980b0205fc5559e2d7e2c1719ae9320a8f165a29947db55538db90c33a7,62919.0
66f2639d24a5d16dee254813e97b40744c3526376d4083d9cfc510a9e5f02d5f,9542640966e93d5e8c4c27e02152aabd67a2805786988f8331986621b08480de,62919.0
5765931900245ff14eaeb9544429d3c4990d604deb365f6ff8f9f0ff25843af9,dbfc742fb4092460366c6bcfd8c51575caaff2a9913a7c6003edfbe565fb3f6d,62919.0
ba372a8246e59b92431045895fd251e6694517a32390efdc822cae0e48f9e57a,b1c6335e53b41c4870db63e4020c570dc73c85e49abebc61fa5e457f61561672,62919.0
471f2c000d355775427453136ec123fda67342d755468e83b6d7226ae15d6927,a67a00383388fd37e8feacfbe969bcb1ac0b3d3372d35aa1b3135771666925ad,62919.0
012eadf76dc4c71e14b054ab253b6e1c2d08c6d184697fbab1c49844975e625d,7d690aea9c4a839d74e7aeebf2fb5ac8ebff9c36c1cb2c6e3dc713d1d07cbed6,62919.0
ba0ecab3ad7e998c9a2ed1a9c914aea1224f048d39a9cd3470143674e7d8c9cb,deb8444fa14e3ccc52827a7c10c9167a75b4da5a59b33edcc341499a909c4a46,62897.0
ddf79d58795f3051f4efce0dae66aa0bb1557655cf1a00927f18b4f84d0f61c9,91e2f1e4363a0a14419609b2842bc3e8372ea48b62169bf1ff225b369b4bb9b2,62895.0
61f6d7e62068d4161e35f516bd17c2df8cbf5c0bcc5066e9a646189cac5517cd,02eed5ab86b144b7907f985e684bfb6afb2618c727211af71fe827dd54b7bef4,62895.0
8a507125c1b3a31fc408f147e71193c3e2e2843312d3b333510b549b709a6c66,eca8dc078191fcc11a284c13d75be527ba9927519c036c5978c7d5130e3f65a2,62894.0
bf3829acc20de01de58b90d36d756fc76a176e8aa40e6730b335704c2b03f6dc,8bb7d735e9951fde395c3de2c6d4b70d64c071ca2bccc992e4b8a8be3fff0a3c,62857.0
6eff6139a60df9823106ac9f75033795330b333c32d74fc4a6188c126ae03437,f4a01bcdba4a6311ddfc715367e857ca29bb60e4f04ec44b48b2c491faf8875f,62846.0
1836f9000ceb14d90464e6457155a3e5dca25e422cea26e98f0e948d1af5bd9a,74d7758347416f9eb1e623e65e36aed44d7b239275badffede1b89028eca5693,62846.0
908fa3081adc3d58bab7713a519b66f383ba30f2b562897046e6baa4a4a5fe02,62910c6f770affd3e3d0b67b3f67e06c45ac9202f91f387b0e06a756a162655f,62846.0
effe4ee568cdbf8d95d2d0043493efb0e28d3861bf7645d95707beddff7209f8,a67858826f0a1fc1107e692336d30ede6e6e2a7e6b61fe5e49a17fee601714f9,62835.0
2576ba9642c4c746462874e258c810e7990abc65434443b3fe0a9cda9bf51c8a,428ba97b30481ccc42c02c775afd51fd83690f32c3c90ba2cf52b0e94d34daec,62835.0
2647d8a26dd64f5819c94545c917df6b1343888ea13f965d7ec26fcebd6c35a1,69e4aa527a206c674a1da4f0efdc8f561127e4a1aaa3496334afff51c650e9c9,62822.0
fcfe49751847c2cf1bd73560d089907f92cee26cd50b93981ae75ee03ad5c35d,a2063b4b63eca1ab2c54916667e61ccea93bf4e723e7048a73bafcdfdc7a2344,62807.0
88d0ad2284e331bf8e7ba5ca46333fe5e27ff215e915d589ec7bc0b66ea7a8b0,4a84fac9c45da20f5ae03293ca71728bf7051aa1ffc54caf31d27c2f6042c149,62807.0
64ec3dd8df30174a9cf4f656db88a65208b726de4b569de5e6ac57c624dc5bcf,962d8ac60f5baaaa21979959a347254e75b78dde54ab5dcbd93d4b60dbdd86e3,62795.0
92a7f74dd21bc4c682485899ee7ba0876d5a87eac753db73e6a89308f78e4c92,d33bd6fb6ee94160a5cb095fe1889a3f8653a993fe39f73a9c5564a80eebcbcb,62795.0
75bbc2c222c73ae480cf1182c49498a1b28f3d7ff5f4782040ca589298b577be,e4e01d62b42d80b51609379ca2718298f346298f60a1cc40be7398d7a42cc449,62782.0
3d4665d038ceed6649e59e863cc038721ec29d47ae3386f714241ec46b088175,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,62776.0
ffe184a342a96cc45858b20b3ebfe49c4b74ab62142e1697007b375732d21402,d74709bdcbdc6996c776a0dea744de1bd273577f2ce3638764a5ac2f1c81e486,62772.0
a7f3b279b1d01497ba25a50892572888c764d7b78f8784790086c041b03b3131,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,62754.0
66528b86fb4cf533f081a8f8af76251c06bca4839f6372dcd610cd6dabba5e92,e160b6163c8e21d46fd3d8aa38bf8a0da89f0453b6bbdaa75a400bd4a103ea19,62738.0
f359f9dd85881e9a408d87cfaf68e52fb6793d167abf57d6c82e4de66c80fba0,8e2d8b323ecb210b8cd5dcea244844eeda9044a67d9a4f1d4cd85e545bc90254,62738.0
e62ca939d3c6b81834a7c53b774336d6d9a286de9e3e3e520caea64914b28316,f52fcbe5107859a23c730379e2a4568889c22b08c8526dac0f39fab2777bbd55,62738.0
de9acdd6e46de0cc968a627f259d14dd23c0bae4ee908c583b14ccb3149e8d08,f6741912796f50643a5e0843176d02c6c10e303bfde6691d3a15cde1bd310248,62738.0
20416eaa4cff7dbfc4d4058a8ecfd25ab47125b1b10b93a448d8bf21aedf3328,9bdb0291733269c125c89440108f84173bf280dddc706beaffc14c090b756552,62738.0
3ebff1067bd9b2ad0ea25bfad1330c185ccfc7e9f655c84a2d2982160299f532,8b8171d143c2fe2df59ddaf28b01a648a840866d3ee48eb1e3e446c6268ffc12,62738.0
bfb4f20c0a857cec7370240d1e555d59d9868e819a3e6e6da9cbc212c1563e8c,9968179c9809ff5a5a7333b2b3e6135ff1eb451480e0906afe8f5536e4ee1885,62738.0
9189f55848874407aba75926f99d2528c44c483ada5b4d216cdec1126b30ea25,4996713642f073b467b38973691bddcc10f5d1d70b43e65b84b921fa02ca33c8,62725.0
8cde31c2a44fda6f290d6426d2aba12bf911445bb0f6fcf250de5b0749dd5862,7919c861ddc4d3720c336d8da0baea876d9ec184defd91720c77f85703aa3dae,62714.0
ffa5eedbf9e78a7c193cf3cd5aed1e6233ae8b48827e7f4d83071893454cf93e,055d9089b83340095623449dfedefdb54e53727ad719a96679fbc8fec9698213,62714.0
1b5836de0a8e74834256d71f546eff02b47de58a7e1c3e9c288335ed3b2436ac,b593621f1601ca275b75c1815ead15b4d6cc47aca5825f5b4ec2a40405ffa532,62714.0
7d6ebeb0aae738c7a838892f3a57d9a7e9d0bc0e121f74962368034172a3eeaf,63ee3a93ca943bc0cfd4ffdb12835d0ca9c4ee15e3de89f0c9a1c1b42528ca80,62714.0
2d25f7a63c1de898be9a7bb3049e3f3b57ccd5294091b39da12d980a4eb55d42,2f04c0389f7cf7fdf8f9448292bd89ab543d3a645bc68e63863e855c99caf1b6,62714.0
7a960a42e6e97a6f547ed0b888e8157b19ae5294400a426ae24b6ff190db2e3a,f71f420ab3b5103674eb565feaa06514bca31bf7b6046aaff2a8867977559e19,62714.0
8e1ac3fd982fe66dd78c4b2760b5c43a8cf5eb436d18ec0d80b004566aaaa816,33cf5545494e8363c90074ce66a2fec08ca4e196542d8120d85db0c4266a2b2e,62685.0
fcf845cfb01dd319e33c9e395408408c06918c03bdc486588343d19f8716e636,d3d31219eab9636cb5ca040c9b11e8e6e1d9501da513f23a175359dd9752a1a1,62668.0
7c20a48fde3e4f352dd8555b926dcbe54ab0c9fd411f80230171d476c5e3d039,1696528fbb56d64efa14b6d4b1d9e53bb1960ecab1e2033f8133c7a72f33ae08,62668.0
245b5267701cc3c218703ac8d5d069ad47f2016b6b44443ad93363b650d988d7,883e14f11b04736f6bfab7cf6154d5a1ebdcf4d05a75cf183a5648a65b8d0f9d,62668.0
c66e59a4a53cc7623a20cf1e7e5ab9b1cf40307dc746e133b383a42b8d659090,84d34936077f1eb234fbc14f140ec4e9c2209dab07ecf9a3c727e5417e6f6eb1,62668.0
74a7ade95e6249b6c47c400e65296d9a79bba8e57fd7d0c313a60145dd2545b7,134df58785de24a41d0dcfd3faf5e29e2ce6328d5f665e7257ab65f1dc3a09bf,62662.0
8f55576547cff2daafebe14ead665c38869106b72fea20c67e1b718c599c88a1,e0987df48cb4620910360e897b0233479072cd0f943702b0e3d3b36d14ce99e2,62662.0
877b381c18368203b4d124ec400276200678aca745d76c803aef2f4241ed5510,a6fd4e5af9aa9e37f5f51dd4af2f47e80844fa1b6bcc6b93a31204a76818e0c2,62662.0
675d2b0238d184495e8ceb3c2a3a64a3efb303ba47f10377b3db24b554f60027,b3d10b61019e0c31563ab0cd651c5d5066a6bddc3ce6ac414b830b4bff184e3f,62662.0
015115a582c3e2074246a496947c6c1b38f6378619103cd2de93de8a52ab8a7e,815eedb38f712a8ca73aba37032ca70dff70dba5e1954c1d5ce1949efecc157d,62652.0
291b1402b1a10fd4d08ae094c6509bce7bba519d9996aa5b552938ceebfe0e17,86d64a1cddb7e7f55cfdef3188447cb46c5d336f95489fea26a54d7bf6864312,62652.0
db68e680ea049f9738aa52dc94b0f71841fceaa66a5d91989dc0ef32b4c7e278,8f8683849d7d72b4d2d60680d98c0448abb2d95bef75b3b42c3061ff06133a9a,62652.0
8a81edece2506565f427f2a85f4d5a6751f5e48b191e51413d86888b039bef65,512f6a9ca1197a9b09baca6ab2b8dee8e3641d6450c465b42da5fedc0a0b52dd,62652.0
ece3bdfe37f645c630f522209c58b34f968affecf305d23ddf67d9debdb18f3c,11112e5900abaf182c27b3f85573ed73c4ee7bcd0533726adfacb6bdafd2dc30,62638.0
311f66240901380b778dc7d5e7bde4e228fb87c170f7cf69aefa061f028a021a,286433e04a67307a4bab51633e8821d935758b8899f466deadcda80a892fe368,62629.0
36f91b7bafbc06ce6680522e8298001f0134112bb61a299718e4d863d5ea054d,a174abad45965baf03ea10b5d746b1d45ed65e5bc3f6dd74fa442178099d581f,62628.0
012d709f3d5b1f19be4f9bbdfe33be74b986d6c8a958c7e2f6d889973ecc8626,8446f90d55194e07752920411831e70c5df4c7476d8adf770d47e478db5e7e66,62628.0
95df35499fa1eb0a77671b49e2bf92dbfd8f1fb2b633d6e759a35b9975c7545b,2fa07a6af243021b1d3da80cbe62713cd5f17b5d7bedb7d3062e146b55f35209,62628.0
1eb768bf6ed3bec837e06c2cb960dd20a0a642683dda631fcd93bc30cc7158eb,06638617a29c4afd687e8a177e3527cfbd36c3d6641a1e3d71e10487a307b07b,62627.0
9334c982054f126357bc6b60e53ece8926d8faf892d305d09f0f43b9e5751a8a,1c49254982bba47e874678bea289e5ec82aecc1e22ce62fd1e6a42b63115c849,62627.0
638bd524cb3e4f5528f525bcf015d66c1c2d358a46d4e2d5e7606ee7942d8dab,52a297c2fd4b06dea24a4d72fccd58c2cb64d6cf154aed5f8666a2f67608e00c,62627.0
d6d42ae23541582c62b211dc9746b3b3639588a122aee73301e812483cd69f14,3855f183896010af8b4f32aa1861935305e2dade4ef4fec9271eb68858bb1c36,62627.0
cdd3d0a1469b818cb814f0f5e141120bd7bfe69ff7a68bd57da8376fc05244d5,db74a539dc2bd7282fb2f3b6ab1c2bbac7aaba5e44d7cad7a8eb96f6b342d112,62627.0
3dbc4e4f05eb25e966b99326559206f826649d7715f19b7e142fba47406c4b59,2fc75b3e38f8a912f046b6b651b608a6de220bbe439baf058c05ffbfd42749ae,62623.0
988b4b6540a8111be0bed24fcedea6b2e1caa04fe74b071d78a960619112e67b,5dbfef9e296a500b6fe497ef6c83983564bb9d9b98136c6793e40ffe0e764237,62623.0
95f537baf6d43f369963c2cb0688e9e1d46f656a7bbad99ea15f261c45bf0f7f,1555ecbd8201d083854889b4914730caddabfc03cb495bfa55b38b14a7785097,62623.0
14bf8e041a11c568f0c2b9cf703b01607bd8cc2d61dbcee1f697e56d217c5c7d,36cd0b06c4dc1c25c0c693ccf3298d86cd39f51d80a03fbf8faaa94d4db05fce,62616.0
acf80e22a90c4c8219b907ce32963b692ff20ae24faa85e66a09ac868048ec1c,2a5c7c69a863263303daf89485c9c3fe97573162ad68f79c4a6b4ef24b454fb7,62613.0
2deb07549f32e4e8642c208191bc1859dfdf7db2f55cd970149dda1af1919c13,dd018bf932f727e64a0e328b000c8f557d1b4d2f01ce55936438130cf5003b79,62607.0
3ab51da02a035adf4b368b627c8bda707a757032282d54db15083cd3e98cc5b5,79c9555113bce8aeaf7973dc3e85e2f98e0b1eab476c6c1604b43ac27a554b26,62603.0
2b8798d4433d858d2cf88f9a3311ae405fe5efa39b4270a0dd773508717aec1d,aa14bb6da279d16e5b9b30974a050b3da484bbd09f77edfc7caf5c60416f4e7f,62600.0
5ea15980b0205fc5559e2d7e2c1719ae9320a8f165a29947db55538db90c33a7,74fcaa4126b771e38f933db5d5153616545260b81608be7c0ce219bd9a4bfbfb,62600.0
9542640966e93d5e8c4c27e02152aabd67a2805786988f8331986621b08480de,9bafdd462747ba2ebde9c88fa80070c02c54e3cb79f643b8fd9d4a9d102bf6ff,62600.0
dbfc742fb4092460366c6bcfd8c51575caaff2a9913a7c6003edfbe565fb3f6d,d1e4a824dc3240dfafbe8aa28aff99188a40a629128fb35d166d098af1b229a2,62600.0
b1c6335e53b41c4870db63e4020c570dc73c85e49abebc61fa5e457f61561672,71059fb53f39306372768122adeaba4ddfc9fcfe80fa04c586e03234bba32d3a,62600.0
a67a00383388fd37e8feacfbe969bcb1ac0b3d3372d35aa1b3135771666925ad,5d0cc20aed336da21b1e0f9b9ae6eba474c66d745a4eda5843b6d89e269c9694,62600.0
7d690aea9c4a839d74e7aeebf2fb5ac8ebff9c36c1cb2c6e3dc713d1d07cbed6,adb0ce913b7dfca75d31acc919d5a7b13ceb00722792c0f60537ff60d190cea2,62600.0
91e2f1e4363a0a14419609b2842bc3e8372ea48b62169bf1ff225b369b4bb9b2,14603731361792c227ab6f92cbdc2cbcb3d090568e2c1816066c56c70be1c4b8,62576.0
02eed5ab86b144b7907f985e684bfb6afb2618c727211af71fe827dd54b7bef4,bda1197b7e327757f4ac47ebfd3eef26fda4368aa43426be7544c58b28f731b2,62576.0
eca8dc078191fcc11a284c13d75be527ba9927519c036c5978c7d5130e3f65a2,e0334dacae08121ddb15c4b835ea3e4cba7a43adf3684e38e93946ca27a92225,62575.0
74d7758347416f9eb1e623e65e36aed44d7b239275badffede1b89028eca5693,0e8c918696e36dd11e6e4e4ec3aee8d64c668ea62442505626a623eb94143c91,62527.0
62910c6f770affd3e3d0b67b3f67e06c45ac9202f91f387b0e06a756a162655f,78804f1612d4e4c4862191d29c99b6a4c3d6ae3e33b86dc758a5f7d2e63b3303,62527.0
17ddefdae99291c245bf9a9fb028740e47dd9f9b166469bea910da4e2a345a9b,3abe3710b2f9179ae090bbe85ec863c0f5a940cd289f7bc453cbd066e89b46ee,62526.0
69e4aa527a206c674a1da4f0efdc8f561127e4a1aaa3496334afff51c650e9c9,c0ef29866b167bcb1c57e66db270e34ecfe1bded9363a49ca386d502e411e05c,62503.0
f4a01bcdba4a6311ddfc715367e857ca29bb60e4f04ec44b48b2c491faf8875f,d171cbcf4287bbdc4d683619f3e3230160909eb49adaf8bbb3cfb52a47f70b99,62502.0
a2063b4b63eca1ab2c54916667e61ccea93bf4e723e7048a73bafcdfdc7a2344,76053916c263939896aa0d6abab6edac409b99046e030bca803c2df5ad4f54d3,62488.0
4a84fac9c45da20f5ae03293ca71728bf7051aa1ffc54caf31d27c2f6042c149,f41753abc0cf43a8ccbea44ad92eb203c2bd165a89c10fe147a923e1451a242c,62488.0
962d8ac60f5baaaa21979959a347254e75b78dde54ab5dcbd93d4b60dbdd86e3,52bbd7b34bb3392e8f1b352f922cd3fbd281117fd72ab83ba7393405eff347d1,62476.0
d33bd6fb6ee94160a5cb095fe1889a3f8653a993fe39f73a9c5564a80eebcbcb,a0cb5ec25d340637ef0947c47efab9341e1e210f34dbbb5be058c07bb406a371,62476.0
8619f5cadc83e23272da75dc31beee0343920238e5c6879527110204da436733,959a0596d3d9f58cd823b2c9eded058712e50f16d69a8b711f68c589319ece05,62455.0
2f9db04decdb44e63cb4ef326ec653d851fb1a0315bfa10b5ba93936e81103cd,c9499af18e40b2ef7c7ab7b62208761c90470ebe9f819b3891cfd4313211d77e,62443.0
e160b6163c8e21d46fd3d8aa38bf8a0da89f0453b6bbdaa75a400bd4a103ea19,3b82c72829e97e5592dac947192767a09df68433300a5fe0f7010603c7bbe732,62419.0
8e2d8b323ecb210b8cd5dcea244844eeda9044a67d9a4f1d4cd85e545bc90254,0535e7a1e4b42426e74145e305d42646820a71a17900a0d3b594d90a639886af,62419.0
f52fcbe5107859a23c730379e2a4568889c22b08c8526dac0f39fab2777bbd55,14168dcb291c89ffb23897bc2da28cbf9b1f946e70703de056509554b1aa9431,62419.0
f6741912796f50643a5e0843176d02c6c10e303bfde6691d3a15cde1bd310248,a3f27f44edae75d2801fff9692b402d2bc93b5e25d344fb1447bdd285eefdc34,62419.0
9bdb0291733269c125c89440108f84173bf280dddc706beaffc14c090b756552,b1c5087d3b97106738c4fbf025c9014b76795f6993186f4f282e73ff01c4b95a,62419.0
8b8171d143c2fe2df59ddaf28b01a648a840866d3ee48eb1e3e446c6268ffc12,713ef4658c00f82e6144688fe3b246034c0a9cb6200afe866d033d1ad5759358,62419.0
9968179c9809ff5a5a7333b2b3e6135ff1eb451480e0906afe8f5536e4ee1885,643bb8f653d7d18347a99d2418c9c8d18e52124331b4b85ddbcf36b75883b5a7,62419.0
4996713642f073b467b38973691bddcc10f5d1d70b43e65b84b921fa02ca33c8,b43643b38f0045c4d3afdfaf3a34048aa837df8844f242377d8b004d0a34097a,62406.0
055d9089b83340095623449dfedefdb54e53727ad719a96679fbc8fec9698213,791c76cda29a3589d81c6f35539c2e497abf1ef7b9d8a7cbc8bdcb225a773097,62395.0
b593621f1601ca275b75c1815ead15b4d6cc47aca5825f5b4ec2a40405ffa532,3b93c23187ab10b5824dbe01f4cb8edcd588d25c007de498074416013ac79f74,62395.0
63ee3a93ca943bc0cfd4ffdb12835d0ca9c4ee15e3de89f0c9a1c1b42528ca80,3cde0e726e82c7d5230e68f35faa6de3707d13d3b5134a42ff2802337341abb5,62395.0
2f04c0389f7cf7fdf8f9448292bd89ab543d3a645bc68e63863e855c99caf1b6,10c3f45d4854d051384e7a1b617c2ca33141ba31c08690f4e66f4e57859bbfc5,62395.0
f71f420ab3b5103674eb565feaa06514bca31bf7b6046aaff2a8867977559e19,bcebd967aa6a586ab7d1ffb1b617c80dc3c06571ac4df6efc2ad445164bb1340,62395.0
693598b0a56720dc15e54da5698cc7dc4cc258c5214a763e1d41b9dc2fae1161,74824cce5e699057556188dbb86e0914b315a1ce59e4ad161b7dadc2b417b9ce,62376.0
d3d31219eab9636cb5ca040c9b11e8e6e1d9501da513f23a175359dd9752a1a1,ee55a27ef5e2353d5bc3dfd9dbec3a6f4a81221f88a08f73f3ac7345d9f94f37,62349.0
1696528fbb56d64efa14b6d4b1d9e53bb1960ecab1e2033f8133c7a72f33ae08,42b0bfe7dbb825162ef734b03c10b40db296d72d6dd8cf40f560759f9740ea2e,62349.0
883e14f11b04736f6bfab7cf6154d5a1ebdcf4d05a75cf183a5648a65b8d0f9d,b3f925e835af8ce00b8917f59f42077e1026bce315b68fc15f16656c5eaa9947,62349.0
84d34936077f1eb234fbc14f140ec4e9c2209dab07ecf9a3c727e5417e6f6eb1,6e5b2aae3b3bc4994fa0c816880c951b0dbe582523f4a4518c8f889c9d987c8a,62349.0
e0987df48cb4620910360e897b0233479072cd0f943702b0e3d3b36d14ce99e2,fb65cb6500e98acedf0f3727f364134cb6bd5521f105a5c4262091106631e579,62343.0
a6fd4e5af9aa9e37f5f51dd4af2f47e80844fa1b6bcc6b93a31204a76818e0c2,5cdafa201e277353abdc5111b50aa4688f94d479320513898ddda47c9d6e8804,62343.0
b3d10b61019e0c31563ab0cd651c5d5066a6bddc3ce6ac414b830b4bff184e3f,ee07cbbfc1749946bef952af92db9d2f98c90d691fd3c7d8f2dbe35994a79722,62343.0
33cf5545494e8363c90074ce66a2fec08ca4e196542d8120d85db0c4266a2b2e,8c26ea9b4f021e96c8f7b4eef04e6aca2d0b06e36c806460bf7b22062f7d8ed5,62341.0
815eedb38f712a8ca73aba37032ca70dff70dba5e1954c1d5ce1949efecc157d,8e1a12f740df16fc92d464ac06d904a3b21670bb6435bf18aa377ff8ec7f02f0,62333.0
86d64a1cddb7e7f55cfdef3188447cb46c5d336f95489fea26a54d7bf6864312,1dfee9bc2733f7c32e437d23c15513ebda9c03c8c3e5b824a368a3f7f6cc9c48,62333.0
8f8683849d7d72b4d2d60680d98c0448abb2d95bef75b3b42c3061ff06133a9a,b29e26a79ee430a20545b98f09cfc847bc02b0e45b85745d809d597694fbf49d,62333.0
512f6a9ca1197a9b09baca6ab2b8dee8e3641d6450c465b42da5fedc0a0b52dd,167956f067885c1ebbfcbd4a8558fbdfbe0988e1984bd37bfd603eb92c46dd45,62333.0
11112e5900abaf182c27b3f85573ed73c4ee7bcd0533726adfacb6bdafd2dc30,253e07cb5311f122871b0a85be46184ecee31f155235c474febad2658e5913c2,62319.0
286433e04a67307a4bab51633e8821d935758b8899f466deadcda80a892fe368,aab9c441df875985c9e831ff24f00ce52e901cfcaa9981bc04703344100b60fc,62310.0
a174abad45965baf03ea10b5d746b1d45ed65e5bc3f6dd74fa442178099d581f,13bb687dc781f8e9dd047fb897b6b2d7f163b9e6e0ed7920f6c6d7005901d01b,62309.0
8446f90d55194e07752920411831e70c5df4c7476d8adf770d47e478db5e7e66,80905c94a472729649414ca46f039f1e2c566f8590b0f32ed838abb39270d2cb,62309.0
2fa07a6af243021b1d3da80cbe62713cd5f17b5d7bedb7d3062e146b55f35209,847bfb5a93cd3a3d69d54f872d76888e941722b39dc78ffd684e7c6adfc06034,62309.0
06638617a29c4afd687e8a177e3527cfbd36c3d6641a1e3d71e10487a307b07b,70be2448d97cc3726b4b89ca381a3ea05f844334bc55d2df751781eb1193a2ae,62308.0
1c49254982bba47e874678bea289e5ec82aecc1e22ce62fd1e6a42b63115c849,c9179176ef6870131d9c8b29f0f1ae5d9c396c5f24e3b3d9e54a9d22bceebb4c,62308.0
52a297c2fd4b06dea24a4d72fccd58c2cb64d6cf154aed5f8666a2f67608e00c,575f2618ef445a6ee84eb15ae4a17619d0ef5e009d07f3d3c35a3677e315af9a,62308.0
3855f183896010af8b4f32aa1861935305e2dade4ef4fec9271eb68858bb1c36,8caace979254eab4f12291612324825e0cbec3351de8f6ffa4572d300555b1c0,62308.0
db74a539dc2bd7282fb2f3b6ab1c2bbac7aaba5e44d7cad7a8eb96f6b342d112,e085357d426f9b702340f05152f52d4ac7d58435d1ddcdfa55dddfd1b11faf6f,62308.0
2fc75b3e38f8a912f046b6b651b608a6de220bbe439baf058c05ffbfd42749ae,a43b6142b30e51a9b2da915e82d6ec2dd0f48fe209a2296b8a295aa2f80ea8f2,62304.0
5dbfef9e296a500b6fe497ef6c83983564bb9d9b98136c6793e40ffe0e764237,5b7eea3a3ab665566795adc93489ebe3a988d7d3d89d61aab6c86a46323f4b3d,62304.0
1555ecbd8201d083854889b4914730caddabfc03cb495bfa55b38b14a7785097,c659252b4f5ec676d0f479d5531b4568863927907ae97751723bfae05a3365a2,62304.0
36cd0b06c4dc1c25c0c693ccf3298d86cd39f51d80a03fbf8faaa94d4db05fce,4fd2d0d91b51b0a4380a25dd647e8604552b106c41be770187eaccc43bd90e2e,62297.0
2a5c7c69a863263303daf89485c9c3fe97573162ad68f79c4a6b4ef24b454fb7,591808c00973b20f5b8232558f00455cb0a9faba74344cc9ae7a26fd09000ec1,62294.0
79c9555113bce8aeaf7973dc3e85e2f98e0b1eab476c6c1604b43ac27a554b26,c369ad07474e90baede026dc2fefb35f84ef34c9fae9a1df455fc0fc5cbca1fb,62284.0
aa14bb6da279d16e5b9b30974a050b3da484bbd09f77edfc7caf5c60416f4e7f,35c1f78eece0eebffed8749edd7f829c3a6933280f09f989180124f6487704d0,62281.0
74fcaa4126b771e38f933db5d5153616545260b81608be7c0ce219bd9a4bfbfb,51ad16cf4878b0ec272230b64627c3788d52da52dc3ef050772455ef02c23412,62281.0
9bafdd462747ba2ebde9c88fa80070c02c54e3cb79f643b8fd9d4a9d102bf6ff,57ee61b8c7590f35fa08680375d39402033582e51df2aac63461d22891524f5d,62281.0
