transaction_hash,spending_transaction_hash,value_spent,z_score,window,mean_volume,std_volume
381d5124a0d74b895631dd455ca195d5f192a76e905ff73e7eea367fb87c7428,02a743cf412e4fb9dce31e7dfcb667fc6853a22b14dc72bd2fd7229362a645da,8191356289.0,13.330398430676752,18-40,43711030.903781585,611207932.0409766
a190f704471575a967c14e474c8a0ee89efc6146cc6f195d0c1e90bf8a44730b,5226b649132a57e2f3e7c475b6f87f29bd17174dc45c49e4450598e530960ad4,6839771887.0,13.274766042326945,21-20,32113097.54478803,512827025.9339268
accce9847b32ccd0f2f658c76dc5524880a637624ee52e40eb0e44ed197f3b99,9c6b7a163ba58ee63759e6049e41de8523478fbef48a0fe22a80cff8b0b88451,21000000000.0,13.266033167005272,17-00,70582534.40484175,1577669616.9922097
90370cadf98975b130c06f3150a7f341e5655aac05cc2664bb6b4b40185c62c5,f4da0acc2bd5a1ea52415ea8148d835094c45750aae2fd70e8b846ffb45a9f07,8150495670.0,13.263546191270178,18-40,43711030.903781585,611207932.0409766
f4da0acc2bd5a1ea52415ea8148d835094c45750aae2fd70e8b846ffb45a9f07,580dbec56f30d71d94439dad0324d4d2a33654d790bea7f801479d8bb4873a8e,8150364179.0,13.263331058263706,18-40,43711030.903781585,611207932.0409766
19194388cf7ca6d6110a14c57e8d23dbffb8ee4a9a6f919ee8aa92bb5c2a89f2,a9b8de47d918e0071c9ea3f900af77b975ce6da56b1430721e733f8c4eb766d7,7450898390.0,13.239355015993345,11-00,34967762.01737139,560142893.594444
0aa3ebc9f566e8cb377071b99d35ed719d672a04cce4c179655ff2798b5c3c7c,7fdcb39f8d432bffa54f746c1aa3515576cfbb9517f324fb12bfaaa823c02190,6416189874.0,13.226845457893283,08-20,38667200.31714139,482165055.45371693
06b3e776aea8b974e71bf96d6de5ec956d4c30106bc5a33ad55a731e4424ab02,7b5f5245046b25eea02e82172e439743e1d5a74935b497e465aa16faaccc1112,8513642877.0,13.206378706330282,01-20,53243314.33537633,640629785.8631947
7b5f5245046b25eea02e82172e439743e1d5a74935b497e465aa16faaccc1112,a0f187e0cc8b34bf7eecef3a86a02a63bd53b56312fcb39e863bf0f11c070899,8513354852.0,13.205929109689047,01-20,53243314.33537633,640629785.8631947
a0f187e0cc8b34bf7eecef3a86a02a63bd53b56312fcb39e863bf0f11c070899,82ac9420be23318233cfef4203478b94a385ce58d3fc0c42fb2c3cd56d2a855e,8513212733.0,13.205707267053665,01-20,53243314.33537633,640629785.8631947
82ac9420be23318233cfef4203478b94a385ce58d3fc0c42fb2c3cd56d2a855e,1b6ff13f1b4ec036da0c2def214fc92dfd00bbcd765eaf54b4123a73706d256f,8512651460.0,13.204831140135457,01-20,53243314.33537633,640629785.8631947
cae9243e44d2742dc90c9e4f490b229033312e29d2128fa01ddafd50cd454d44,06b3e776aea8b974e71bf96d6de5ec956d4c30106bc5a33ad55a731e4424ab02,8510841141.0,13.202005297441364,01-20,53243314.33537633,640629785.8631947
37b507344fc51c76daec61f78be5195430691e2454cb531d8ad223f015e35a4a,b434775e22565625602b4b4f450e4d6a7d9023d820ac0311b7235a1a8e74bb6a,5980494392.0,13.12720540928419,15-00,43172803.54131771,452291360.0681165
b092abc60e1d01cd4f3817dd6a2a84ea9b1356fd128ab45b44913beaa29f4bec,2bb89fe7a1ad603d5f179b3c11fd9ad4a229fb3f3b34966f4408fe0fbfe944a0,8224922621.0,13.126746962861338,22-20,54898170.930895664,622395211.3333204
2bb89fe7a1ad603d5f179b3c11fd9ad4a229fb3f3b34966f4408fe0fbfe944a0,90073ced2f4f6c5ed7e98fb7169c06510aeddc2ea0d1c03e74d5e341d9819947,8224804787.0,13.126557639425274,22-20,54898170.930895664,622395211.3333204
90073ced2f4f6c5ed7e98fb7169c06510aeddc2ea0d1c03e74d5e341d9819947,75ea0a4c41fd1f16ec40b8a17953541677aaf332da827e95fd9605719d1dbd86,8224631312.0,13.126278917807817,22-20,54898170.930895664,622395211.3333204
75ea0a4c41fd1f16ec40b8a17953541677aaf332da827e95fd9605719d1dbd86,52c33914521a037c3b5232d2bbf918afc2627db876e29cb18b914e28481c832f,8224611514.0,13.126247108437116,22-20,54898170.930895664,622395211.3333204
5f76daf1bc2f8c87b25ef6b10eb6a3685276b44ff1eb2b3e6c1844948a1e3508,a1062400e1d9959d4e7715b38c61ccadd1e5fad47db23d1923c969bf63122bdc,6354970104.0,13.099876965864361,08-20,38667200.31714139,482165055.45371693
a1062400e1d9959d4e7715b38c61ccadd1e5fad47db23d1923c969bf63122bdc,559cf461661298cf980a1b77aa672c972e5a9f5cb6c88e507310fb4ff58ef3f0,6354180220.0,13.098238763362819,08-20,38667200.31714139,482165055.45371693
559cf461661298cf980a1b77aa672c972e5a9f5cb6c88e507310fb4ff58ef3f0,46616280cf9d4fa19ea1ac05a23a06eaf4b226585d94f8337e7fdcebc9704825,6354049852.0,13.0979683829225,08-20,38667200.31714139,482165055.45371693
89d221c7f8219d6206bc26c024a5222778fd92d2a03b536fd4e1407b9bd4dcb7,df3bc3a9736d5efbb77f1e79db0ef715fb7d83609984dea3b7423e3bb4b6981e,8263607363.0,13.077280097427892,19-40,42472739.88203073,628657837.2466723
5059b1184370b4b0fcb327d267933aff09fcb396f0edf6fd435cbc9952e1cbdd,fc9f559a496dae15ea83d9e658fba90ed6d91cbb7e78bd50a1e3888f9ea5adce,6722656105.0,13.046393167892887,21-20,32113097.54478803,512827025.9339268
fc9f559a496dae15ea83d9e658fba90ed6d91cbb7e78bd50a1e3888f9ea5adce,6b0024117a504361219a0ee8ebc5c219d102dd9704a0d70fb1dc675a43069380,6719759012.0,13.040743908291711,21-20,32113097.54478803,512827025.9339268
6b0024117a504361219a0ee8ebc5c219d102dd9704a0d70fb1dc675a43069380,cc4f0f3dd04b34482000d1b985332d3bd5f6875346551f889bca46944da6d9ff,6718562166.0,13.03841008823256,21-20,32113097.54478803,512827025.9339268
cc4f0f3dd04b34482000d1b985332d3bd5f6875346551f889bca46944da6d9ff,44c4acdb9caff86b4ccea348338715d6f1901db91c8da3ae8c0abfff2a590491,6717477552.0,13.036295117793891,21-20,32113097.54478803,512827025.9339268
f3c0fb212caec86024c433883bff3935dbd222d14c71d2eb979d5c5cdffdead7,b37a44d0fdb2065f6e1e24dff5d3ff7fd8f283d075b89d9527a5c6a3163535a7,7057742854.0,13.011807140027798,06-40,55811931.80617392,538121326.7951086
4288fcbd053a1b78be47439bb1f4e5e64758123ca8183fd0d3fb297ca3708ce4,0bce709cf828554bc51cb0112ff93995f11c349ba3ba6f5cea6b0281059dd479,7319351843.0,13.003722497433351,03-00,41405538.782122694,559681760.792295
0bce709cf828554bc51cb0112ff93995f11c349ba3ba6f5cea6b0281059dd479,85230b4ffb7fd93313cfd46cb56a225c751010a08eee7d6009cfc8b4eb671a43,7317439264.0,13.000305235814368,03-00,41405538.782122694,559681760.792295
eae8fffef1953d5e3b5c544f538835d362f18b4c295fc329ce59b1459f1257d3,bc90e0eb39e4ae3492ee2d03c39aa50f7a8cf9541070e6ff676bb6dbeabbc88c,8201587826.0,12.978626213986898,19-40,42472739.88203073,628657837.2466723
454a2d420b1fa070fa28600558455425a893ccefb9233d400ab3dc2b08550189,56642618641d9e386a5c643b306d184e3fdc336ebafc1c72da1d5c7bb36f5bb1,7939091983.0,12.917667684271636,18-40,43711030.903781585,611207932.0409766
56642618641d9e386a5c643b306d184e3fdc336ebafc1c72da1d5c7bb36f5bb1,509f8b24977347c2b5c6637155400024c364774b477fe7e3bc7027e87aef9bbe,7938847207.0,12.917267205175786,18-40,43711030.903781585,611207932.0409766
509f8b24977347c2b5c6637155400024c364774b477fe7e3bc7027e87aef9bbe,c6790d41fd14252db4c24d28e8d12881b18471d7fc36131313fb6f8c40c289f1,7937733809.0,12.91544556978522,18-40,43711030.903781585,611207932.0409766
c6790d41fd14252db4c24d28e8d12881b18471d7fc36131313fb6f8c40c289f1,90370cadf98975b130c06f3150a7f341e5655aac05cc2664bb6b4b40185c62c5,7937698765.0,12.915388234141878,18-40,43711030.903781585,611207932.0409766
f0ca651ca60f96b56e1795f7e6592bf0bfce91f89fbca1e9effbfcaa7ca8f783,ede0075a4f352a96e9a0824c0c7ee41acd39c950957c9932fd7b22892d2823f2,8156617507.0,12.907092358309608,19-40,42472739.88203073,628657837.2466723
b95adaa448ee8aad05e3557bcbc991aa1d8a5f399cbea14cef6e1371c5320cfd,f0ca651ca60f96b56e1795f7e6592bf0bfce91f89fbca1e9effbfcaa7ca8f783,8156157956.0,12.906361354935799,19-40,42472739.88203073,628657837.2466723
acd3add7b8ca7082bf3c47ac3a0de09f1a2aa73d25df47f17e8c0cc597168881,3a19efbd8202e59fa7b0090d3e818c664337d280b34a6cf86c6d943db2fc0b15,8156118021.0,12.906297830713822,19-40,42472739.88203073,628657837.2466723
3a19efbd8202e59fa7b0090d3e818c664337d280b34a6cf86c6d943db2fc0b15,d2b6442187879ebbac9b283e71316e316ba3496b33a3109f6ef2b65139756e7f,8155780969.0,12.905761685325933,19-40,42472739.88203073,628657837.2466723
d2b6442187879ebbac9b283e71316e316ba3496b33a3109f6ef2b65139756e7f,367fd02ea9f805dfb45d2f8ebab06e1a5d8c91f7e65fa62685aa422c7fd00f20,8155471636.0,12.905269632285833,19-40,42472739.88203073,628657837.2466723
367fd02ea9f805dfb45d2f8ebab06e1a5d8c91f7e65fa62685aa422c7fd00f20,5d8a9dcdbbc3ea8481c413e377879755c782d63c8446c1c5829cb7cd58bee66a,8155382269.0,12.90512747705495,19-40,42472739.88203073,628657837.2466723
5d8a9dcdbbc3ea8481c413e377879755c782d63c8446c1c5829cb7cd58bee66a,aea45333f137fb6d29b4f6c62db094848a03da0c19cf4a4d0d5597c9c49ae5eb,8155353451.0,12.90508163653839,19-40,42472739.88203073,628657837.2466723
aea45333f137fb6d29b4f6c62db094848a03da0c19cf4a4d0d5597c9c49ae5eb,13762bbc6a4907dd35a6f81372835fb17c044c6d70b35ba2b16982e6aaaa0fb8,8155322850.0,12.905032959820806,19-40,42472739.88203073,628657837.2466723
13762bbc6a4907dd35a6f81372835fb17c044c6d70b35ba2b16982e6aaaa0fb8,aa9673dcb137f6408cbfeeb545a063dd1552015719bb56e940f2c05e99b11206,8155278008.0,12.904961630080933,19-40,42472739.88203073,628657837.2466723
aa9673dcb137f6408cbfeeb545a063dd1552015719bb56e940f2c05e99b11206,b95adaa448ee8aad05e3557bcbc991aa1d8a5f399cbea14cef6e1371c5320cfd,8155224401.0,12.904876357939516,19-40,42472739.88203073,628657837.2466723
6ae0edea1713e343817e747ed0fa45a145ccb4b7a8b61ba4673b16a12fed5499,acd3add7b8ca7082bf3c47ac3a0de09f1a2aa73d25df47f17e8c0cc597168881,8154076101.0,12.903049768128708,19-40,42472739.88203073,628657837.2466723
580dbec56f30d71d94439dad0324d4d2a33654d790bea7f801479d8bb4873a8e,6ae0edea1713e343817e747ed0fa45a145ccb4b7a8b61ba4673b16a12fed5499,8152358765.0,12.90031801820331,19-40,42472739.88203073,628657837.2466723
0bd5c4a9aeaa24773d30b3e5bb4451485e0eac16bc388c8dd73b4739b360fac0,361e6c4e98bacea87726acd2e17b2e038b2e57aadc1a0ae685ede2f421b908df,8148217325.0,12.893730269264811,19-40,42472739.88203073,628657837.2466723
5226b649132a57e2f3e7c475b6f87f29bd17174dc45c49e4450598e530960ad4,223faab4b85ca5b12726b70edf4b23a73386f070b2d694a2c2c5f427c0ccae98,6639771126.0,12.884769511555636,21-20,32113097.54478803,512827025.9339268
6853bd05ca94ea3bccd4ae688ebedabfe0e0a75e19c1a0f103d167a080a361c8,4615b6e4cf1e7878e385078a63ab9f6c3e84703cbf184f3135dcb3f7aaa2fa59,7910609411.0,12.871067222289918,18-40,43711030.903781585,611207932.0409766
4615b6e4cf1e7878e385078a63ab9f6c3e84703cbf184f3135dcb3f7aaa2fa59,1f5cc2b6fa3ce2735227c38f0b7abdb0b7575e3ee208503995aec97327ef8188,7909287892.0,12.86890507921107,18-40,43711030.903781585,611207932.0409766
1f5cc2b6fa3ce2735227c38f0b7abdb0b7575e3ee208503995aec97327ef8188,454a2d420b1fa070fa28600558455425a893ccefb9233d400ab3dc2b08550189,7909204002.0,12.868767826411158,18-40,43711030.903781585,611207932.0409766
02a743cf412e4fb9dce31e7dfcb667fc6853a22b14dc72bd2fd7229362a645da,8e8022529b41b3a0fd4e46da9e41eeadb42b8a7393f3bf7044fbeac35c31e1fd,8125960772.0,12.858326983595969,19-40,42472739.88203073,628657837.2466723
46f0571b25c8133a0052e6d960acc190b8d891a89c3e247f1da40db9f0033c27,fd3690a5ac3e9eded6076870f4f21aead237cbe65b67895003b488e4c802dfdc,7321645786.0,12.84213094178417,04-40,48923233.88423859,566317426.9974664
b5ec19cb0a519e2c2e7ae9435bd4c50e6866329f484173686913ccdeb3742ab0,a174edbe2f9b2ca54331b233c4dfb1359a40550c040a324bf1c8f04440952be5,7305366648.0,12.81338533512624,04-40,48923233.88423859,566317426.9974664
16bfce98bc628d82ad3ca98fa9e006dbcd503f9e27ac46363cfc80c878495c1f,f6bde6022afee79053b6e9cf3a7f60e8c9257977cdbb29c5d3c14f0b8601bbfe,20768899218.0,12.781640801950072,12-40,71761075.77731244,1619286479.9537287
c6a14147b5091d269d36fe704211475531da5d129cb706f8162e2b206cf7392d,a05a8699da96633f8007f1921b484775f638cd912ed22fcab99c532d97db6a9e,124306000000.0,12.758677625408065,06-00,86640446.40302597,9736068517.494501
510bd6c7558049099e36c1324c7aad2ecfd188bddb05ace357c6f49ed812c756,6dfd335296f7c8cbfeae42e53523c4bde534695a5504d93f1449bf322a88854d,5518525728.0,12.730366287744292,22-00,27344044.036312357,431345144.3459351
bc90e0eb39e4ae3492ee2d03c39aa50f7a8cf9541070e6ff676bb6dbeabbc88c,2fcfc25fea3edba1e62aaae3a630b6a6cade68c5e2b5a32d9d255b0e92d05564,8201323223.0,12.721774523156485,20-40,45341592.08728763,641104086.231602
4cc183995eebcb82e0da6e125908532c8daa6b3d284096afa9a7da8e346a0d6c,88dc57c8bb2272235e5f2c7d4ab6b3de767d8100ee45a28bfab07773d12b16f6,7657074970.0,12.701482437777223,21-00,37097787.890159406,599928175.2692285
4e3442429918f13e5fd99914e96fe5c537e4b1328b154972015c520c06a96e9c,d5f3ccb5b1486fa015a34ce8132905acf58d8b4e08999cc86d68520e97fee04b,5493433868.0,12.672195098549505,22-00,27344044.036312357,431345144.3459351
ea4d5fc00dbd17638ba396828f4ff29a3be8232d7a64d293291de66d99bc5875,cc34ea7b708339a2fce33a534aeac84ab863f48bcfd25f75f69866fd9bf23904,7126229703.0,12.658665442640975,03-00,41405538.782122694,559681760.792295
cc34ea7b708339a2fce33a534aeac84ab863f48bcfd25f75f69866fd9bf23904,51e745bd45ee33a2aaafb6d078ec3f23a532f46391eb9927a2ddd50cae47bd5c,7125129608.0,12.65669987027992,03-00,41405538.782122694,559681760.792295
51e745bd45ee33a2aaafb6d078ec3f23a532f46391eb9927a2ddd50cae47bd5c,3a19dd9f7af3613a6ceb7afdf6c822de06cf4a3fbeb30d00f2458512f040c77d,7123498191.0,12.653784969144514,03-00,41405538.782122694,559681760.792295
ede0075a4f352a96e9a0824c0c7ee41acd39c950957c9932fd7b22892d2823f2,ff296eed6fa2186228e3d235102da25aec2d4e5528e5cc866708ec89e02455b8,8157043812.0,12.652707094090054,20-40,45341592.08728763,641104086.231602
3a19dd9f7af3613a6ceb7afdf6c822de06cf4a3fbeb30d00f2458512f040c77d,728f87f29e8b3e8b66e0741d786f7d43796359b7d39e08f8026506be1eba4175,7122476015.0,12.651958616971534,03-00,41405538.782122694,559681760.792295
c5b0fdc8e77bb3a79b2c9224d00035a7eb4ab0f71fcfb1f253737819fc546740,d22becd9ac8d29b0d3c57f28e9b1e164d091587b00d75a52d919688737a9928c,50966128907.0,12.644260502949155,09-20,59490905.075569004,4026066845.906167
85fce15e1b0101f888ae68f1d069dfa5fb4ac00b15a118575712c34ac433b3f8,78d505e396a48a02d3868a4898f4084a7d541660d5f65d3cceec3f7d06942acb,6558231604.0,12.62278821726786,04-20,36691595.646278694,516648136.3786421
ff296eed6fa2186228e3d235102da25aec2d4e5528e5cc866708ec89e02455b8,e64c4d4f2376cbdece60ca9830445635dc4a3736afb0e87c83616ccae4257531,8137507604.0,12.622234338698908,20-40,45341592.08728763,641104086.231602
547fa01e30528f5b3f9a962a0aef13a16dc87240f3ebaf3c50f1ddfcf21cf370,1aa5d157d064e49a695ab20b8f49ac9e6347eb62b48f33c1a6684bacc0a3efe0,7714141792.0,12.621976239289497,04-00,46599066.735025264,607475610.7841151
e64c4d4f2376cbdece60ca9830445635dc4a3736afb0e87c83616ccae4257531,784f6141ed62dade29c7dddcee01a29080916f0a353cdf0e7e9cd2adc890ab48,8131812583.0,12.61335119300961,20-40,45341592.08728763,641104086.231602
c41b160c6037aa9b5a59f7c1ad833b3734ecec93c00a1cae9182bb87bf05dac2,dbb5d28349ef5798d760cd1bfcbe2f1c54b09e0a358c0067cdeb4d649a392956,8130696995.0,12.611611088674044,20-40,45341592.08728763,641104086.231602
784f6141ed62dade29c7dddcee01a29080916f0a353cdf0e7e9cd2adc890ab48,ab323ae5871093bb8f4b26216a45cb2ee6dc6242b42f30eb6e28836066bc28f1,8130690113.0,12.611600354067686,20-40,45341592.08728763,641104086.231602
ab323ae5871093bb8f4b26216a45cb2ee6dc6242b42f30eb6e28836066bc28f1,c41b160c6037aa9b5a59f7c1ad833b3734ecec93c00a1cae9182bb87bf05dac2,8130676085.0,12.611578473065364,20-40,45341592.08728763,641104086.231602
579f27886b50bdd5a979bc23b69e959110e720331e2dc42634cb3f378d1301c0,50eb6e0b579cc24bffd4780e64dcceab0f6b24faf227fc85fcda5de870de4bf0,6484349484.0,12.581701158796816,21-20,32113097.54478803,512827025.9339268
89aba9cbce202a25b8809474f829e0cf34bdf85486c0d62d0d8dd96c9149cba3,170a5b9a464220389e0faa81490263d8022bcff362540ccc80a38b044e78ac1f,7880000000.0,12.572561110015375,22-20,54898170.930895664,622395211.3333204
8e8022529b41b3a0fd4e46da9e41eeadb42b8a7393f3bf7044fbeac35c31e1fd,636231693626e56e3295515219a8a344509fd088a962322bd9de79abe9941c7b,8094228418.0,12.554727069708635,20-40,45341592.08728763,641104086.231602
d44a14ec20fff008b082804d4bd665801f468bd8d829942db78bb237d1f431fd,f973a13a0461ee5352726695eb88e2c4dd24297b36ae34dee138a1b4379b4f26,5709999620.0,12.529151155143092,15-00,43172803.54131771,452291360.0681165
fc5e2b8a0f4a81773ec6c6c6398ac8efff86082bd30772aec26726f0bc0952c9,d575b7af2a0ca67dfe4e43dfc7a0fcc9eeb3c490c4509ee08e72924cd56a2889,9976135907.0,12.527163508378203,10-40,37614328.338455044,793357696.0191054
2d2a470abd8c2163d308436feaa0aad3419b58cdb5ae172bab5323a3a33e1df0,645bbdeff8cc35ffe1a7fc9c3bca3a6427d09e9fb174bbb30309b4b5e80b5a43,9963448769.0,12.511171808715288,10-40,37614328.338455044,793357696.0191054
64d4040de908f7074ca8e993d6aa6a6f2fb7494219e747c323fbe0ec8895ac32,b3d2dfaf4526441265d4c72820709ebcc55c42cf1aab07f6cf21c102cff82932,8510988410.0,12.508285672953726,01-00,56927998.907983705,675876825.3408192
b3d2dfaf4526441265d4c72820709ebcc55c42cf1aab07f6cf21c102cff82932,548bc97b5d3f69302533db036cf4c678f4bb982af0ddbb7ba1251f6c179d855c,8510945109.0,12.50822160654639,01-00,56927998.907983705,675876825.3408192
548bc97b5d3f69302533db036cf4c678f4bb982af0ddbb7ba1251f6c179d855c,cae9243e44d2742dc90c9e4f490b229033312e29d2128fa01ddafd50cd454d44,8510858050.0,12.508092797573015,01-00,56927998.907983705,675876825.3408192
54c89fcd92d6ad053bba1800d5e7fc7e519cb2cc712f878dfd7c3f4176f9075b,bc48345e9ef8e64ef0370d0d78f3d49cf230bb00cbc3aada3c9369689dc874ee,7685503886.0,12.502771077558425,18-40,43711030.903781585,611207932.0409766
d7444ea01be975177c83151d2a8ee2dd5b69dcf9d90981fde1ab751de457c2d5,de624e0bcce41c4055c36a7620821be6138bb4b3d319745c5f13ac2ce310fb22,6545040114.0,12.500381832703646,13-00,57512581.32082237,518986349.33746034
a9b8de47d918e0071c9ea3f900af77b975ce6da56b1430721e733f8c4eb766d7,89dda8e135f23653ab53bbec739e3060f14eee47dd21bd976363c2289cf7e4a7,7036169924.0,12.49895739470303,11-00,34967762.01737139,560142893.594444
1455cb22a722e8625326d712dcc12626b127fec7138cc8a024cfd97aee27a7c1,4b5eeb99823f576170caec6a5f8a6812055d41d133025c14f12977c00fb608c3,7099316690.0,12.449543524549357,04-40,48923233.88423859,566317426.9974664
be5bbc67e80199fc6194cfc3f694fa08e17ca88bc101aa59b74cf85790eb0615,7084a7e9c3a0b60758af36165be889e1904498af1adeaa7e59250ac991daafc5,7005214576.0,12.443694088939461,11-00,34967762.01737139,560142893.594444
7084a7e9c3a0b60758af36165be889e1904498af1adeaa7e59250ac991daafc5,a99256c48561cef98ec6f01545651c77d874b83d8f308c27ccc80f8fd6ac28cd,7005092389.0,12.44347595352902,11-00,34967762.01737139,560142893.594444
a99256c48561cef98ec6f01545651c77d874b83d8f308c27ccc80f8fd6ac28cd,d319086f5188ca0485c7ab111c472d5402fafc7232e0d7bfbc116f9a2af6253e,7002707189.0,12.439217754367206,11-00,34967762.01737139,560142893.594444
e9052db53b91635c3b7f5c19c3ecb5fbc897c7b6126aafd10232c6c4c2716b4c,eeb471bbec012c8d69063faaa5c405e7494429138fdd8c835f2b63919dcb2ed1,9843479267.0,12.35995439114692,10-40,37614328.338455044,793357696.0191054
86dd134514be80dbac2d38bd4528a8a6636b5ffd8bc5b71aebc4ed760e9395dc,c60cc7aaa388f110bc6c4c0a14ecb92eb074e15bccefad51e3d9b0a04a92d3fa,9913239129.0,12.351623233364851,18-20,48523225.89708684,798657449.0432825
f5144fdb81f5d6b1c5d96d87cdf200a832785806a07617964b6073e3ea7d5216,cb7adf8b1f3c45b946ca98fe0bcb6b66b841de043a32973f77ad163f7d8879f2,5589787755.0,12.317400040972647,14-40,35031188.60706275,450968268.29652154
d0b8cafca25bdc2893d10ff9147319a9576da97fda0247404f33370c0b03e2ed,8d7b4ddbdecb43d37893646e312794ebba57b8461088d7379f0136a1980ad365,19990820072.0,12.301133395983072,12-40,71761075.77731244,1619286479.9537287
75c14d8b7c6dab86e39dad384a9729c06193595fea0fe5681a185f3ee94bdc15,2eb202575903927fd68e3f2f38963208863563964339c177fd2cb55e1c830d3f,9793355694.0,12.296775356959051,10-40,37614328.338455044,793357696.0191054
351c2e3c75d9d29cf3bdd996bd445e829d805d1cee63d16cc11102b2cbcc8a75,cd54af1a50b03c8dc63ee36d71c801451bb8da844e7eceaaf340407c64c196bb,8225775728.0,12.27753506120509,23-00,62649349.13586337,664883165.7307353
52c33914521a037c3b5232d2bbf918afc2627db876e29cb18b914e28481c832f,351c2e3c75d9d29cf3bdd996bd445e829d805d1cee63d16cc11102b2cbcc8a75,8224600394.0,12.275767331082598,23-00,62649349.13586337,664883165.7307353
5e89f58d80232ba960fb878f877c75bc407ade58deecd80472a7afc10902dcb1,f98f1732a2b0faa5bfeab958975e5cc735a31ce101a49bb1c7aa093c4c084bd4,7694934821.0,12.275217596392341,22-20,54898170.930895664,622395211.3333204
9b24f51a83ebfeaf3b360c6b72a0059e979769a3fc26adcc70ec10ff35e32805,bc7a0bf4f9822bb84aca2e2653a2073566c10c4bd0433eaacf425ec0561c7cbe,7705848715.0,12.27428741186109,07-00,56290599.31518222,623218102.9338429
cd54af1a50b03c8dc63ee36d71c801451bb8da844e7eceaaf340407c64c196bb,ba1cddbcbf01a82af9b94ddc1156f2bf757a3d7c9543ac715e0ce40e79de148f,8222273144.0,12.272267092063247,23-00,62649349.13586337,664883165.7307353
ba1cddbcbf01a82af9b94ddc1156f2bf757a3d7c9543ac715e0ce40e79de148f,380c30df7566c0bba7862014b9158ba768d689b08fff6a4c730a426b4cca094f,8222229849.0,12.272201975359694,23-00,62649349.13586337,664883165.7307353
380c30df7566c0bba7862014b9158ba768d689b08fff6a4c730a426b4cca094f,64ec4ff345827a49a2946b48201eb84b2eb7c4d8c1a9f0059420601487c76435,8222008299.0,12.27186875892195,23-00,62649349.13586337,664883165.7307353
64ec4ff345827a49a2946b48201eb84b2eb7c4d8c1a9f0059420601487c76435,73ad1f7d61cb59e28e6e1c582a998b571cbcb618e313309a00de024ac740e4ff,8221672373.0,12.271363518276205,23-00,62649349.13586337,664883165.7307353
bde23859efe0f84c0f555667cdd70695d2a1eb9328dae7092fe0fd056399931d,2414c6686c83e97630a753c00ac658faf1b583cc05526644e0eca233d5f5ac0b,6375091290.0,12.268310380023172,04-20,36691595.646278694,516648136.3786421
49b48c59e687fc51e4ba154c7bf709ca073c60697883dc5a9d43aecf21d298b9,dbd03b89ea995a7663257e82db938f0f45eb98ea48eb96051e98d1bf952bbb50,19349689639.0,12.219990102459047,17-00,70582534.40484175,1577669616.9922097
b20163bfc314ebd00ab17aa3c31fae635efdf272fb83ed54bf436738e35ce216,f07169edd86e7b281090b491c461b6163d5225254d89a49e19d43de4d1b75fbc,6505584729.0,12.20798164092749,01-40,40039934.66793699,529616195.74002314
f07169edd86e7b281090b491c461b6163d5225254d89a49e19d43de4d1b75fbc,9890b8de203424d3fcd4965af691002e52c5635ffbc185a7dc6ff957e6c4909d,6505566188.0,12.207946632556997,01-40,40039934.66793699,529616195.74002314
448cf3738f710d5825e74fe113ea6f04d7640b0389123d56aae813323054dc0c,0f1019cab13a70353e9cc5f6cd772a6e54ec0b00b4ef25b6e99231a3e8249f43,9785678083.0,12.191903886662699,18-20,48523225.89708684,798657449.0432825
863d1b05339299d35ce51fe008fc1545df881e364bbbc96a32c9121c29b04ec9,b20163bfc314ebd00ab17aa3c31fae635efdf272fb83ed54bf436738e35ce216,6495941102.0,12.189772932286084,01-40,40039934.66793699,529616195.74002314
2a5166053e55f246dc760c1e5daa48eddbf45d05d1cfa966c217231d74470ef1,5e89f58d80232ba960fb878f877c75bc407ade58deecd80472a7afc10902dcb1,7705094942.0,12.18885973915142,19-40,42472739.88203073,628657837.2466723
bc48345e9ef8e64ef0370d0d78f3d49cf230bb00cbc3aada3c9369689dc874ee,25f4fdc3f59ab8d275e25f8272ffbf6b32703ab8df88fdb03396b2b858054ee4,7682355143.0,12.152687758699233,19-40,42472739.88203073,628657837.2466723
25f4fdc3f59ab8d275e25f8272ffbf6b32703ab8df88fdb03396b2b858054ee4,e564de4c175910bd28fae99d68f6d42083533a28edf7633ebde24ff14e8a50f0,7679452251.0,12.148070156200689,19-40,42472739.88203073,628657837.2466723
e564de4c175910bd28fae99d68f6d42083533a28edf7633ebde24ff14e8a50f0,f8c30ddd42e137c6e14e9a0b933240c501198ec7131d9a3b35f8bcdddb47e39a,7677184040.0,12.144462134689443,19-40,42472739.88203073,628657837.2466723
89dda8e135f23653ab53bbec739e3060f14eee47dd21bd976363c2289cf7e4a7,825422ba6cfd20939a3430c48ec3327ff09bb527f073aecc525530b3f165c09b,6829962650.0,12.130824055231802,11-00,34967762.01737139,560142893.594444
dd168cce5a9a6507f9b81321c8bb134075ca64264882c5ff51c86e5072a27dbb,7c1c1a3dc24b6dcafe8b86766d2139920478382de2fc0a81fe8765ae03914202,5880000000.0,12.114799141107746,08-20,38667200.31714139,482165055.45371693
f0fb5b575af5aa240824eecb3ee86e19b3f3313e858c0a3e6ce76f690d217d42,05efbb1dca672ba6832f2e2510666c457b0da1a8b45f72d493aabaa407d05f74,9695242691.0,12.078669618193366,18-20,48523225.89708684,798657449.0432825
