node,in_degree
0fd0ed29429592451326c3d672a735a3a830c6c30acfbc1ab8e1ad8b424e3c84,3
0d7f7830e108b3c51ae8c173e9d0c8c6406deb68ffde6bba843c3a28c82fb467,3
4a72c5117e448247916c06560daca1f6a9513ce9716e484be69e824da2d13c5b,3
7e6ad58bfe72a14870c36495567f1c5b8fea9dfe9e4ed0115f4552e75d661ec9,2
ce411b0a9d78fc6a35bb6a29a17d624c5eec0ab00387c8d39730440103e7fccf,3
74c2f647cf96cb115bc66abd97699059ad6afd47e5a2c4096193708342712107,3
66d5e6c53e514fde39a38184b7a8f977cb56b60345555ab998dda78b427fdea7,3
5fde5d5921f7d3c9928247f6fa3564b6d4a338eac43e3b5ca8b3e1e5cae42391,3
b04feed84f4f01864fd85fcd923d5964090233aafc14b1501a39d2fa106911eb,3
0974293616908614b4a7cd9b0321e38c5a680c0fb9311a4db17526c41d6b3168,3
2b8529c2e2ccda8ede431df2aa2f025782d7769179151e9a0b5fa4320ce757b5,3
8bbd44db242788dd22f65714cbce15e83a5266f3d4cd16742b2af6a4bafc47a7,3
47efcdebcfa37900bbadb56257648770aa22f5daa12a16f156f04c43eef9806c,3
c4504cb815b99ef9f85511c39603d0725247369d397e08a7f00299ea84d14de6,3
2f7818026d5a96f9bf799ba774e634671b8913583351f55af073a6c37fa7d658,3
faaec550905628187e8e1fc5ed35bb93230c74583063a3ba33b1d84f43b3aeab,3
116a7f6156bc66feab505e3a49dddf5c2827c53d091f3bc339c8c64667a085a3,6
c6f470ec7a2429ef2f1681f9b7b4fe3968f45bda8ad2e04b7cb55bbc9fcb39dd,3
192be50dd0677ef7980ef84a1d140581b3e63370a2a83a88af111ec5667a52c2,3
05f3efa079ead5af46f418ce6174ddb40988d04a4cbf403e4e6e01cbe87175ef,3
731475311925f3c6f1df143fd483cc68031b3eecbe337d9396fbb979f1f55331,3
152c34804ac96faa7b6e1907741ec76fba7ed1dfb04835d47da3af56cb477f6e,3
d11f564f6e4457d7b740334002c9ec329ac005361c3b796f6ac601015b50a4a7,3
890e55d60ab7d8f793d15cd477ee229538f2dcaee9009935c21f14e5f952f335,3
ad87a3d465dfff64e05c81afc83b775bfb9e1a7f9bcb84c08d19b9e1a130f86c,3
46c4b97ba8f02abe2d2712ed557de333e08739238327560ab451402f0c888f43,3
ceee0f5fc20f08b4d19ed6f365c8fed1497741fff06f3724c141d50114a86613,3
1484936ce55e7e92b8e751a702cbf3d000dfb6c779695e5544c02b2f2d6898b7,3
9630565fae1349e0c620d7360669a67f8bfd3455c5b7a2cce16d1224d1623125,3
244163115d7b6923e5fdb0398f1d5c16abe39908020a0f372fef25673b900ff6,3
e2b4319476197212efda5958f870b7c6f6f6a67bb8548876d9a8e5981fd963cf,3
5e0f398a55d4d1dcfbfddad0a3e13c474beb43a983910cfea0580cc635ad253e,3
aa384dbe85e735957fc96658577b73af8bcd4a8c8b6b1547057607fdaf2abe21,3
108036aaab5abc9a2af900402d7bb9f58f40080d7d52ef572571b4aae898c5f0,3
99d72495bb6e964753d0cd472cb06fb0e212efb01dde1de6f794246f77658f64,3
e716db9ae288d53980e30fd5a57fe6d7ce64b3ba27cb467de386d0a44f14de30,3
7236097c29f8d2086bdfbf7661e4ef3ee00dbf3575b808beb3ee3a8f94dc9bf8,3
56545c34716b9b18fc03943ab563f80cb45423b5146589ab303ab1d5a71a72d6,2
c58d1c24b0b7433036115c8ce4f74db28444aaae232caf6e3c1922ce11ea1c73,2
0f8efea02f6dbddc4d6a476a045b88acb4c7106032f4df94b2d12a81e3766921,2
03204326c920c2200575f4f9c64f340c73cca82adb2efdf804d2d4d072f0195c,2
7ed9d22fdf8d9b2c8b8c653e723b0456de424baa7a61560d55a034fd7f18b9bc,2
0eea538cdaab92f3038c5c47471048a1676aca1b115a52f0f8c3fe29f90b295a,2
ff1f2778a868f44ff5a692529d121484abd4141cd44edfc78f709136d13e63fa,2
b6252e19cfa7ae9af1d2a7683be9227fbd1dc8991fd62bc6aed46661e1625654,2
f70e0e9e26b6590a19f2762e0cac95c471dc0f0b51d0d54a49e6c9a07e43186f,2
97f6ae0c647c6af101a163f4fe9036abd6dae0c190669871183208bf4f12295b,2
7ce4f70eb012fadbf99a54b8ad1895ea56c9ec06e94a2b6f61f131050164d67c,4
f3c3d498075585975b1e4f848023a2f7e9bfcb62c4e058ef8c997af95e3cf708,3
4e57e071eafd7fc1d7b3426b973ec10adc566bf5b68335d494b93a76f7dc6de3,9
4dd163fd66ffaee4a994ace94af822ff8f905de382e0189bafd763576044c676,3
eb73c6ef53dcadec09f55cb5fc515cb47a3f1bfbe2d9589026c9fa1ddab7b214,4
a6948d74daf002bbe0e9ad4dedaa82f8e2293feb13e4dc53bd22cdbbbf2cd6df,6
31efc1b45085ee52fcc5e8d4af3bb82057a04148cff33768201b973bbf60babe,3
f2e3fd02d83e895d135b02de1efa9bb7b99ac3164c249a5948a6de4510660606,2
3a9adae039c58b4ea81b75885f85261830d5ebfe81a3e72c0398c2d565c48cd6,3
eb8472ea3bd4bf7fab11b7dac86a6dfabc2ac6bb9e3558269521e6ff961851d3,3
7302aee41b62d993fe08975ad985dc1a6adb4c9bf0793b2fef8885b6b75bddc2,40
cb44a0d0af427c6641f6e617d0712909edbf77a9fa18035de291195a44882ff8,3
8f972f163b017eba0bc5dca18530396dd5db99ebbc41565f3f4914745a2cae57,3
d18b5679289c4236c99a4fa32e3a2f086c1e088030cdbe249294e7f1d3b10313,229
c4a0721729a953b1f0c09084de3771d3ed21e84ea63e8f50765d16b72bce29d7,53
a8ea7cec854ed975ca822e9a71bb17aaaf0b0f5d35c34f1fc658099b595b533f,3
8067d241bc700d37baa82bb72cd9d095f12d4f27c8ff990f8f4b5404cd7fba20,2
6b40c3012b6e34827d3b68cf872a3a4103cfc52bc2723cfc40bf899c2586c4e3,3
cacd717d498c18b8f74bf4bc81ddd909f0f7c63d8b0ed95c97d1318bfb8bb694,4
5daf42e54d7bac78b4131bc0cfe61e72a105e0f8e159fc10f564abed524b4959,3
61741a9e2f0981d0c87ff2c373c679f0c6a8c2bdf90aefd0210ce945d677dd32,7
bc38f0e3276a6d576d9c798d4999f46d2807fa5f9bdfbf81e712a194522fc74c,3
050bf5eb3352aefe3c36326efdc8d11ec200d9d03c420f60fc28b73fbe4216aa,4
bb261214d5d1fcba1d430bf7000e8ccbd783f7941ebec46aa5bcfbaff05fe340,3
74ac833cb2ccc252acb1cb9f8fb980814d529206b4fc17a5134cd51013b0a279,3
0621749eadcb61b4165e92d42beba009d312be8a29b2bacc9d7e4c7dfa2ea2a0,3
08834480cfc1856e79173ed983c31437fd15e123f34583b1138b7654be275be5,2
3f758f026ba5b17f0ca7b63ef15ae45b8ec8ee777e21083bf7c6d9fedbe650c6,3
76ee77d9c15f83ce2a29790f48299da5a035c30c02ea15f8e87366a70d21e520,3
9bea6c8d21cfa50b4ae712dfef48bedf6d554b690085ada11c0c1e940dc3a904,3
ae3d8c483fa78f37a812413c34794d18212e10b1681d16e221e3117094a3c872,9
ff45a7b3c8ac86bed21342187b25b8c3a94ea70be8a5c0f5b0f130a5321192cb,6
25421e9d3521fa7824789870b2cd1477af6f99ff5191bd50c4840a9efbb5dc16,9
79a44414648ab235b5fbfb6b7a2757bc9e61bc469f3281f13babd59ac8921c91,6
df2eb81d6956c2997ce3bebe3898f06bcbf00245306ba08390851b04223380bf,4
355abb9b09972f5b402203e98f86690d5e714a69b13beb28aee61bfbb8cc4e8b,2
7774401407df6bfeb411a4c8fb5562ffd6285cc7af18df938a1b104d48179a53,3
24ab6fb179a1082365d92d8ad6f3142cd8512b0ac1b3dd424f54a65336c89f1b,3
ffc8b220464585b07d4924ae471eb3f28becdb1e51c5e937b8ee83945f9982a4,3
1a728e9fcff240a9715bd2b0318b012e24da060501f185e97644275b7e2d5122,3
fb29fedbb798649614a31839f0f3f834c21a2b3e722b9ba0cab6913e346ca97b,3
c797689b3bc4c045a6e334f8bcfe354b168666289df7bd78a2e48e9835072efc,3
7c11875a2750bd7da9792bec23e944759e831f9526c66e3c4efe11101505740e,3
4ac6072bac45e09d09d7576c9f234175c84bcecd4e3ad283197310155bdece68,3
b1c8c4674685685ee21ec4e79ef1ccc0ae6d0c23aa0a233a274732ee5f3b7464,5
8ea1c644181b67cf53953f105f40af303772b5691463db58e6edc899936bad3f,6
63516cb3c4a232850edf314274c22797800edbe320f596bc43f437a55cccd28f,3
ac1194143a8ed876e64f5c6b2dc688389a99493ae09ff15bc3102e635626f420,7
8973f1c2a35af9fc578229665d11017d827a6633cb10cd944cc5fc4749c99eb3,2
5752e6ec0122bff1d615ddcd48258a50ea1d61d21bb519d0889e566b47635549,6
2c8a8005c8c9f8564ceff202ba1105420c3389df488225aeaedcd79e771a90c3,2
625e3ccc2ba612db70060e46efc46d68bb4fda4dcd2d9732112d9486b1024da7,6
cef5757379dd7cf3e97efbaf93c2583d9ce1bfab03d4e658961c96cb1ab2c9fc,82
c6652344e19ef4edd6e34573291d612a9a0044cee02c2f8dd0945273f3469012,3
a37613e63559b85453f165ebf5fc7f694c1d6b27949bc213affb2cc9d2986860,3
fc5bd6d085a8d28922d8f88db7f876a5db57dca9a698477ed285ed878ede109a,3
9e1f444e8f1de5fb34b6316e57beb7f9867c6ce278af5fbe54279b1b60f2cfda,6
9b8f616507659295a75de1f55f2c5cc99058bee72ee610da94c8cc0f7442b0f6,3
0f7a06b0ad08d5c6f6744217127ecb4e499760b843468232433cb451226691a2,3
e5eabbf5051f439c6f54b195ddd87d6adabd0169e18732554f36144f21462fd1,2
9c8630907f19a897a9b6d50807d9bbe2a3fd4a0aace62229ba1dcb206532d4c4,6
f06b1cab9504b1e7b94dce257ddcc1de7bb01e1680695904564b96a2045a2091,2
405bba4b373bdd6f3acdfd138f24f82d56c6400c2209099d0ad20f5e755e556d,3
723078353667046e4c9eaa7fb442cb65b62153abf941fc07134ca84cbba83036,3
cd7f7d74032a687ce7e86fb929271e22f8460d3426e25cd7eca28e09dbb0bdbc,3
caa3a6a71db13d868fef602bf8b6d7f61d5a99d2d9c98959361c3b19fe832591,3
5a29f7858bad1dd4b9d41766fe33edcfb044ad9cea06c25665c71164e7022a1c,3
9c584d307308b04da2ce5f0ccb37e5fc515239284a7cbdc130502b19b7ae2330,3
9ee575fdacc60e5ecc2b2d8bfa265c8568883aa6d9034fa41c1d12b0f0f54910,9
6b3acd1b72fd5e3912a0e7fb29e53d98b1ce6d198530082bb6883d18b9cce73e,3
b4ed26403114c4ec56f9810b09a21ef4f188048f6bd1fe7fc82da3f592d9a36c,3
420ff5508d5ef418ed19e8b25c2543f77e5ed4b982a9c96e4539d757fbcdf940,3
ed160ce4d7a73581a4c89832d9af1b7e33a119dd1525f2afb9e138a6904be29d,4
d33dc978457a4b6a0f23bce3eb502599565a2f687a54519e2836a5a18401c7e8,3
40687ed4fe9fe431adadc96d531032129d624d2ae65a69bc363546b536c584a9,3
0d0022f3deb34a2ee7334a39d27c4b159c2df0c527b5439a4d3aebf5839642c6,3
414ea63022015a7843cf5baf828cbfdc125548d413477da964ecb094ff854659,3
59225f606c3bd8096a207866c5085cb9ec83cd2ebbedf7cf266a9c207e12c010,3
698cc87199d4fde00d8436f7f561a51e0b35059cc7eef7d64a1940bb700af464,3
938a05efd151018d7b9ae96b6613299907283e17325c0ed25cbf766dc61a2e0d,3
130a90f1263f5486a022b209e06ee70fe833fd40c3f298826bd3dbae099d9ce2,3
4ed1b2d4ab09e33d9bf4f6a90a5cd153eb8174472f2f3feecd21e42f2a10e17b,3
06f3d9e4b223ec96dd231d377773a7c8e8ea7c0934c70f0b3919e5b446360f64,3
8f91f381497c666c45ce8daaee2ab8187a4e5a11e31e1a813b79e2a13a1e7138,3
cb0b6c37f49f4cfa50520b0989a6a22d44f831cd35450bbee2aac21655c3d97e,3
24be578ca7375da00a32a6142408cd228bbc9e1081c4594197bdb0d7d20615dc,3
294ac4f24d2781d0b67e726b35fc874dd03bc70907e08fb228f4479480b3bfd6,3
5220d2f4764dd3ac42dd75dade3f50a46064e5c62c194145c3572acf1758728c,3
8cc5045c05c4d0401a3a68cd9f207266598a4af674e3bb64bcc23247d26bdbb0,2
c500b204de67342b3f8f10008a590f294b53248c6cc7c958a0f26117e12c4095,2
987fa603b199c4e469ef0c35e23e56badea3e83747e9e4423b3bd0f0827095c7,3
7fc9f89865e7c1edb666ff08f6cc21f9cb836fcead66d1b4df379b3d3f10ece7,3
a60da8f9f24e67b5b7446c716b0aaf67805f0fccd5b81c675e7408db68cf3fc1,3
96ac030c8478912a42d8e031ea6620a9ee9892556b97eeb7f1b351d41d438f02,3
f517a772cdc8315807e68aafb6931c0e41b2bf71e0a5d3cd1048fe1203586c38,2
ca0b7c2ebf25fb4468b967442a91fbe507ee772bdc6a05114ac5cb2133af2537,2
a030f23e00feddd7f71c4af892147636fa9cc2ae9942c32e170d3e9901564845,3
b2b7232ee4f2de877e0e22b3dfda9b5a88402f398b53f023a03fe24e8aed31e0,3
45bf444272650da836ce540644b501c35aa6c4d6ba4f9e1460c76dec1bce890f,3
ae0c981ca42a813a76c9c866806a1a5eba0c6390341955b989dd3c3bb3a60320,3
e3965a0ce1ccea08fa437f980308eaae11b2f569defb73896c14a2f974721905,3
2e0983c39bc72e89e2d6bc96e9dd47241ad09a17eeca0b61a1c8264892d2fb82,4
7aaa89257baf3045ded1298fa530efa22ad2e7fab9faec7563f5c1fa4ec104a4,3
47d47e587cd665b70b318faed7b6b54b6ef37e191889924d8ce650ea907f362a,3
ce7e15ae800b8c7433b8a85154fca2f730d0f5163934f8614b52190a420e3936,3
14a08e7eeb5ebe2fc5c788f839f7d44eddabbcfffab908a5a54f16937b77a032,2
cf1a872290dc312f224f33adb35a88d63d5781f7ec5087449f5a281d2ef80e7d,3
65e2f319ee79a9196c5fa817316a69e0624eb1228856ce7c31a2012966a5b139,30
8a34720471b2a96ab981a94d983966faa0ca7359ad8ba98b86ac092ceeab8851,6
09c40d25baf0d45eedc5b8a3cb4935646b9476c2c85488ba4f617ea005a807ab,3
d5a15970983a2b244e53e100f758868d277740c1c17419888ef0c12c0d829c8e,3
c7ad20a4cc06ffb209da9467d3f4680add464db9a1a64f0083cac6fe95ae9dfc,3
a329fa685e7016b1e9a39ffa36ae8ac18c1da7d57a7876a96101a0b696b82559,3
e8343810657ede6b6cb4b49d76b07ef95c5471d24084e9a1a6be25a613bfcee5,3
d1273dc46eeb2a58fccf218c49957b7e82d6d9e4313da3d5abc2c3ec88c3a2c5,3
965dd8a77a0b3a28a8f46ecaa33215539792661bdfe6c973d601c5eaa2d8e993,10
79d9bebded649f4bfc72cc74e39e2865787ab5e96debbe8ef1e4f59e90416e1f,10
27d1cbff213e1794d295684529fe361ed52b00922911fb15e38b1d653e1569b7,10
53cfbc0a535deb52c161d691f5bd2d32aecb07e44bfac44e8c4674abade6f5c1,10
1899b6ef60f2938ffa31959cb4492da59c2cf2b9ded08383fd13736ec123ca59,3
0f1561fc82b3e8666b23894cfc783ecf756bdc1613ef1207ab29a36cfd412885,10
b3507cadc61282db463d98221e8e6aa983ea0f16c53de041fcbc00d15fb9ae97,3
d8cdb9ed5a0412a113a43e2cf72ebec410c5309577124b318ab737cf116a666b,3
a9aa08b22321507b970864155d60a84ec4025b60ad4b18e6d02b9238c0c5655d,3
82e858eb1ae66162f124e460fd4d26ea4022f460d8f9b623154bbdcd9b8b6deb,8
3c3e53d0553789ab541c63a530b43edec74792ffb545d2c98ab5deb451be5f06,8
52fdc4bba292eb95107b89c1c0270ce17d261764f7509781bfdd2949063e6f3a,3
24387e890e31f771a8a154e76796f180c83f1fe174e40b8f59fe0465c814e1a1,3
4e7021efe63045da8b627a050f36002a5cadb3bcad1e1e848f76aa6c7fe73169,3
6c04e7f715221e2fd9be2ca8e7e77b40bdba4f5b2b8604a7bc1c79b3d7fd8b72,3
314444d5bcc32b01ab5babb21618e20d7d0107e6395d91f27b0c87fe3ba39842,3
a3b6c0807a61bc899f122a36c7e6dda6ca727957e27b0a50780776fc857e317b,3
010b570c9e0cb2d5340039a06f744081d13bfd67d93d7635ae0b4051c7153fa8,6
7c8a4306d695d397c769f1f202b074af33ea469e740f6fdbd3699bb798227c05,3
468328a4523619f993d6fcb2eefeb940c4af7cdd1998c742a2870558c7bd1a30,4
74757694f0c5d3fb0fc76b694cfa6058e39420ca907db96437ed5175488515ea,4
87852d6d78113efa8dd02ea5cd9cf25b58c02f8e9a1d7ba43ca922290d4afabf,3
0c5671e1074e80b903d283a8bdbb0bf952cbaa48dded3d23d153ffc663007c65,3
4f3a8322f8365d90c754ee16a41564e6c4b4936b5afc28bd1e8576b1359da31b,3
2b558257d430b8f52a94a67d61155e7f36ebcd68c63c1ec4584aef5e5a4ea145,4
a6d132edb7cf6e37fcac1820cdbbe6b39850ee0f7ea1871fb86016dbf81eadc6,3
65a7ed6e13d48189bba840728a66daee04d612e71fa2f12317edf4e09ba8aedb,3
5422c152332153c7d05d63f308f16c1148b261b414e1d8e3aafdc56d4a980fa0,2
b3dfe7f9ad5a9adc899b11c2bff798eb6febecf3f6ab33b51cb9336dc688ed17,3
bdc3b5bf2180b4b7dc5af446266f4c05200950298c2ad331f547491211c95561,4
c87314a9685142fa7ef149cfe58113191f78ff4882dad1c7786175e3e1118572,3
d071df03d16e0b98509a7339589332f54ffe18b1e987a7df960dfe4f10a5a14f,3
1fb38fca6822481ba677614772228fcb12396fe58691e19faba7b9d5652b34bd,3
34b41fd0485bab3adaf8697038b80679b3e9250e3ecaa91fef2c72057afa9a6a,3
a313643fb15dd25177ee69f624c9412877a40a7d4bd44b249cadb7b2d85c4a88,7
3514da2d3cdf1c783a836a99902a32dde761eb72361490cd2db63c9cb9ba766c,4
9c9ec25f686c814bd48b92cd8bfb6836f6322a1ecf830c7587f3bc41b538ebd4,4
23e36eab07730660b01854be4b7ad054dcc19e39af0c6bc70a24773704e2fc24,3
1fa945b03dc2bb3acc7512fd6ec9313727b76041592b65de433cb7a47d771415,4
261f4a6019231e942e37fe8a78f848fbf295ebfe14c58c68b514181771838635,201
152969cba7ee6bc862cfa78fb15c2f1b7c6d16a400570a7994dc9c58bc84b793,2
30c746df5b309a4d4b2d558089198ac3ccda722d834ebcd062b9382ce38dfefe,3
fb4b6a8ab114fc48e73532a0a20972e0d7a93b897b6f737a894dbe27e00842b8,3
cbb9a032b97e2370abbdb8aa4bb2927dc45544b4208da5ac8e7e35fc7e3afa14,3
80f04056c369c25db40f9a3abb33b419c7a8d9aefe5b5f4aed67e8664a139f6a,6
04d0648bc933529e6b2f84b286990829b8b4008ddf56d0798928c524828e8ddc,4
3d1fcd19051c4eabdd4d8d387086ca1e5e2a0498ca8855c00c0e22c0e59c63a3,3
5ff56476ae47a783e4d332700c2ab04d614db868af631d1f1533ee2c3b934b47,3
5595d20ca9ba277da955d1881e3e1ce3f0a00f7273bf2866c04fa9b4f9275ffc,2
cb21419f584b7cd30f903a934ba75e21ed3fd0a2aa1dfa2ef195f25f13dfef61,6
0af26ca6ebe347f221309eaa6171dd91d9526af0ae875e84f01fbfdf1474d8cc,3
d75572cc06c61b4b78c8a8abff5265a916a22c69922e32b250b1603d4c26ee35,12
f4ddc4f63d02f60249190acad9d10e927bf9ec5e4cd8f3599220721dd77dc580,3
9f0927ecfa168b9267de758df47615109598374994f472f7dbfae703e4dd9168,3
217746a03e637432e06426a7cc76701f7727bb76e4bdbfe5561e268754f700b2,2
5b7e97c5ade7eac8ea2d3083747128a06520832cf2021e17774e507f60cc6984,2
2c0080f06ae1d00998b62966647252bb54e8d166a92d0267c06d9ecb25e1705d,2
73211ec4228f3689beb31b5d4f0fbe8922b2b8317f684b217de935593dbeb32f,6
f92cb0f7cbe9d11b5c5735f4c779c3ccdb3ae30c6b5546dbbf6c6ba106642f06,15
2e65ae1359d4bd278691a15ac13f5e880e4e69f6e418b14b7a588526f31b7d75,3
798834b4e0d85a4720d61770b99eca643121afc73049fe6b1ea6d70d818898f6,3
4e5a32840e7a121e7b05067ea07bd70d9bbbb43b4fca26673d5a3670571d100e,2
b69723835afa2537d879240fdfab51a5ad5cc8a22a2bcf1c7bcdc7c478315818,2
e67fc6cd5cc6254daac1145114d328351d3034193d10f248853d666aa84ab877,2
435e7b51dabd622c7dc9319720347ba4a7a14c7d21364eea44d5c41543a6f797,2
2ee987b4a9cde16420ed9ae516844d08bf475ff710c8d2c0a94fb030a77a1c1f,2
d3447960cb94fe722d52344bc654661b04804aedbe79241c12adfef44166c7ed,2
f948711d232352dfe692edea5ea4075802304d97451f7ac54bf4c965ce089ab5,2
7814d9a080c6849cbfba99aeb841f2221465dd39b70d5bab776b5a262def15d5,2
de9aceee7903ded66509a0dfad7b1270127ce4ee1a5845e9f99dc039f932a217,2
ca85560ecfb4602600ff35e246429d518423b2164b42dfed9d70f7800e7fd761,2
09e886f47dc8282a28ef8151833e6b79850204cee199cfbbae6804071d783794,3
1df207c05f14e40ff5e3fd3ca5b4f67c61fff927734e35afe10e84a45a097c86,63
0a28838a94b8a5752687b3e36c07b4939f2ac4be5a8f4524bce055856d5fa13e,3
e5f2ede068a0a2b64c11ff53913f41666dbc44ed16884f52616cf6aa743e49c0,3
cd12023f76b64caf3b6f6cae6caf6ae6efe92427e3e7e2e5d2625c5bfc0e545d,2
3412ab55eda15cddd20d4b056ca3211be6a01f4a2edd35faf0f468b87c3d5452,3
9c1b620ee5bf8c5864b3b3a0d245b319738fd671d455c85cb9f95d85c5104182,4
f8d15bb2c226f9f0af9f50e08053cc75e8ed384a3058cc9d0c097bda6058054d,3
b0a79d45d6be160f63331282ea4b710dacb97b60dc0d6f9dc26b2c5be1221f9b,3
f99a677760d79db60a6aae6b0ee0e5e3e8e1a3601ea132bb05ae8398bfe24573,8
90173d13fc916e66d4ed57ed134861eefa92df261a84c23c309e289d5b917426,3
f903c7dacafc7df27a2eaec2415dcff408e93c7b8797cef5f1a29b0d897afe59,15
47e183e7be0130318963d08ca9eca73cccc96f653111ebf9e72b444c3c20d491,3
4f2bd9c0e5e8158bf199ef3283667dc68d7cf61da50cf8d156d80c697253a211,3
9ec0e00625d43c9abebbdf4eb0ae2a12c3d2ae97008931bfc08967ea7df45593,16
b5cc3867afdfc52ea2f62229fd491ba11ecd9fa5b5a7a35daea3823a75ee8ca6,10
a6d1d39532baaf050315625518de9ec48f5f49ec9419fe879f3459f2b4912439,2
01cffff2d7d7431f14b3957bd306cf89920bdd58cb407180e59c700e7f074a1a,12
bdadee69092a08f6c17a2f23b5a9f0f4698b5d49c7c780b22fb97ccb6d2ef535,3
0ad4a2672a9fd9ec32ef76b9f79ecc4009e3e765148daf729edd4ee3e1452f87,3
6651db1d35a89dc64a284fe0b9ab8b7c98e4e7a3b35266082116d68ad73b7fe4,3
d10b2d795de6266db24797fb3513fedb78d3efc80692ee3b905533d307b622c0,3
4a0daf3c47f98b28922e78ae8bc05c5bfe34bb7ceedb820c0783fb77ebb4016d,3
c974f184f9583bc9184b0d8034a572b82da7c8e2fdb25efea849944b38b742d9,3
afe089dc63b38abcd0330b3c3012f506abe1917bc5979c92a39b10c140efaeb9,3
fd72cc1453ce51d56f35c776cfe7940a977c8a957f92e9cf308188d26a4ce7de,3
7d0abcd6e5c0304ed67d6fcd2054c0e293083140e605bf4171c3c2fdac3557a6,3
08647739bd41eb518a64ae2582e0c110b7687456526d45890a73dd788928d88c,3
f95a3347caec5b478af4a7d7111f7110bbb98e2ef942793cd9ea192c8cc50f35,3
ed4a467cb9c73ec3cd9f86070e3c520296fba864c8cdf46606fb81891449fc43,2
6e7089be7e1cb7742bdf9ad66a64e637b877088fde2b684b1bb0ce9edde3887c,2
3b4f790ebcc728f539d1b4ecf4e87240f035e9f05d676d8648a6bb6d57bc1869,2
b01efa101c29dcdb80ddede9dedcb9edc2f373c6d4e6d00402418d875665032b,3
e874e683e937cf1e62856d076106e1389cd39f3e2dd67c81c0b0405dda0d04e6,3
02e03518153616fe0fbb80f51bcb5a1eed2a6dfc383109004061af9e78a12594,3
2ffd895f206ad48c68c6c324406132fd046b983dc7e3a0f0d3f4b3009d8aed38,6
1172336548a3f25217c2e50ea238853a532c4ded98a319527e44880f33a16c6e,7
18ce2b781d4a5bd5bb200c4fed75d08f58aae558f680c194de44c00322bfe40e,4
e9062ebbe181968fd5d1f1d4a3a36f7329acf46c21f5372181bc3e611763632f,6
7bcfe0fbdb1423e757381cd6c6a62b269bad3b36e5ffa0b5581fb04420c48769,3
83abb8c4ef8e41760a4a9288ac26c35c189043ff7ce2714fea4a19b9d1fbca3a,3
4a24c3cbf07d7e7ddcf128c3b5f7b2c0423a3e4d41a803d0a6a04c22ed2bd22d,8
601872402f1e620523ee7543f3e5bca956e3d6069e1063325f1472d5b2d2e8fb,6
ead1bfbec8cc641aaf19eb1163a181f10cc131516ae2eba9bb67c2a8fba8c805,9
497310f1ebd2b5ad8a5d93afd3eea8fada97fa5539bdd5f8ecf667719307406d,3
6ac52a1e4694f40378ed09dd6a9c45f835146eea97fbd2f14b75a72e3a7db0ee,9
eb54e09bb993af978d8127ef6f5b9fee899c314f37688d1dbac0293afd512b51,2
f31d196255fdce464de24f6bc10008dd07d8b915409d34618d43367228a8d094,5
208ba4337cf0c82413963822e40c695ceff82c8284ec9a0869d99aa463a960b8,4
4213b92bf08b085ecd8d92456b038e17af440e3c768350e4efc4c3ddb8558a52,2
e5fb29a55e77a53f3b60b6f3519aefe90bb4bc91b430aabef7506fe1c78bd144,6
71fa07a61721532d028e8bce403454b80ed4b5f62095be29f29b8f37fdc1f299,2
5a9ba3ecb2a9e467097cf2d8c06a28284d2352dab8d372d34841e82cbe64611a,3
ab6a32856ebef27a733f8e279998248d325d38bc9b33c6a0507f6274ac938f91,3
ce9121f49ab64cfe087ae3b28b87a40ddb7c5211a81d5a76eca19d2e35fba16d,2
76c9b5b85714544bd1817b8daf4a336edc56dbb98b3758a3d1966fcd9efaa2c7,3
716aa2f6235d9251aadae7410e2a14e2c0a70ddfcae243aefd85636d1d0a3a96,3
e7b0fa5b7f5456fc739b6265b8d859be17c90ccc29170b1c23d5483b2c806aef,3
a47bdb3b7d02900808ef245ebc08dc9fb43859850c328bdd284b1343c29355cb,3
e3f975c1208a824e36f89fda63f70334939e1cb03c8f644c95463198b68282f8,2
8dfa5b958bf83c4065f83c86989ae7acaed5c53d77368a30f5ebe9264c027d00,4
2ab493edc71f5ab3c9fabe980ade1a65b2e37fcc079a49387cc933aa43748147,3
293f404e13330e4ba189db768814139c82bcd67ea12e4687f60c29c411678994,3
999bbc779416551413dfb2199a6ff4f3ed72851f10f4af0d8d60cf0dcfc30870,3
66c0dd244431e73bac6113562f8b0c5f0a4e102bc4d1f2052a800870148c6302,3
ea7945f10bc26da4618dd48db75f5e224cd80a66a95b4faa7911591d99634dc4,5
3308178bec44a12360a995f5eaf41358150c0295b36373ec51023130696626e3,4
b233d5f611b4ea2ebf033d9b08de461171cbc528cc751687073ca69d33077a4a,3
54f4ffeee5de1de9388d343ef4260ec542590699ba9021acefd69febb2428797,16
be1cb2f3bfdc8e356eddd11d62a9614f86b5ac854c48e72691eb64425213cd94,3
6245b3ee89d6a53b5aa35a49636108abda4a23b1a50c4336278b5ce789f3bd64,3
f29f218fa313ec369c7e08f15661c6c5829e747cdcd5a3342c68afc7550abb80,3
2de4fba22b6fc1cd94917ac3c623006858f565f9eb83bc5bf32322332d349454,3
cd7a9c85252001b81795ffc48ef1d5b44896aa457bdf6deac93eaeb5417106eb,4
5f79c96b45f7784b8693c227f8a2e377836a103f791177320d8ddfa714b28672,4
a02edbf06e12c9bb2b5984596fa6276d929fa195016b9e45cd2b2632f36395c9,3
b9d71586e34ac6c5cf3c5155e16cf9621f03b0b21fa8bea5518a1e8b120346e6,5
